P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.76,2.94,1037.86,5.22,3.12
3.67,2.36,10.64,4.46,2.35
3.72,2.3,10.75,4.54,2.71
1003.0,2.84,10.87,6.06,2.55
3.16,3.01,11.9,4.87,2.84
2.61,2.32,11.06,1006.13,2.42
2.47,2.19,10.66,1029.76,2.64
2.56,2.54,13.21,4.26,2.31
2.48,2.42,10.58,3.94,2.93
2.85,2.41,10.54,4.04,2.82
3.34,1002.32,10.64,4.19,2.6
2.81,2.86,1010.47,3.93,2.82
3.38,2.76,10.53,4.37,1002.76
3.1,1002.45,10.55,5.43,2.49
2.6,2.31,10.91,4.22,2.55
1002.93,1002.84,13.77,4.37,2.48
2.95,2.28,10.61,4.07,2.69
2.56,2.64,10.68,4.41,3.19
2.44,2.59,10.82,4.38,1028.48
2.48,2.86,1040.82,6.45,3.19
1002.71,2.3,11.58,4.31,2.45
2.98,1002.89,10.53,4.01,2.54
2.72,2.31,10.86,4.03,2.94
2.6,2.42,10.67,4.03,2.89
3.5,3.13,10.64,4.08,2.54
3.17,2.24,10.37,1003.65,2.86
3.12,2.58,10.75,4.31,1003.31
1001.96,1002.52,10.89,4.02,2.76
2.5,2.51,11.09,4.0,2.46
2.47,2.74,1034.76,3.95,3.13
2.6,2.21,15.87,4.18,3.59
2.54,2.41,10.26,1004.22,3.44
2.49,2.3,10.45,4.31,3.01
3.03,2.22,11.13,4.04,2.52
2.97,2.28,10.57,4.11,3.2
2.73,2.44,11.28,5.17,2.7
3.32,2.37,10.76,4.28,3.0
2.45,2.67,10.84,5.72,1002.83
2.92,2.39,14.9,5.12,2.56
2.77,2.39,16.43,1004.81,2.43
2.48,2.8,11.27,4.43,2.52
2.69,2.17,11.84,5.35,2.51
3.21,3000.12,10.86,4.15,3.14
2.81,2.47,12.83,4.97,2.69
2.68,2.18,16.4,4.12,2.44
2.86,2.38,11.07,4.3,2.95
2.53,2.83,10.28,4.21,2.53
2.44,3.07,16.35,4.13,2.64
2.4,1002.84,10.69,4.12,2.59
2.41,2.3,11.43,4.16,3.29
2.46,2.56,10.27,4.25,2.6
3.39,2.36,10.28,5.75,2.53
1003.07,3.09,1014.46,4.36,2.58
2.56,1002.72,11.42,5.26,2.79
2.56,3.1,11.88,4.53,3.19
3.21,2.52,11.08,4.06,2.47
2.73,2.9,1034.17,4.23,3.01
2.49,3.0,10.98,4.39,2.73
2.48,3.14,10.53,4.14,3.12
1002.06,2.31,13.13,4.98,2.84
2.55,2.36,15.8,4.48,2.8
2.53,2.55,11.55,4.4,2.61
2.47,2.35,15.67,4.59,3.48
2.52,2.34,10.9,1005.42,3.35
2.51,2.79,10.26,4.87,2.51
2.51,2.32,1009.71,4.07,2.69
2.59,1002.8,10.71,4.79,2.9
2.6,1002.75,10.7,4.32,3.03
2.46,3.09,10.25,4.76,2.76
2.49,2.19,11.68,4.22,2.7
2.95,3.02,11.93,4.04,3.17
3077.01,2.29,11.3,4.61,3.09
1002.76,2.98,10.83,1003.54,2.57
2.54,2.21,12.53,4.52,2.59
2.68,2.31,10.59,4.87,3.44
2.44,2.25,10.7,4.01,3.26
2.43,2.9,10.87,4.07,2.87
2.45,2.62,11.18,4.05,3.07
2.51,2.9,10.77,4.94,3.17
3.36,2.44,11.87,4.01,2.55
2.55,2.36,17.33,4.86,2.9
3.19,3.31,11.14,4.33,2.7
3.19,2.34,10.67,4.06,2.45
1002.12,2.51,14.8,4.32,2.6
2.61,2.45,12.88,5.17,2.44
2.63,2.93,11.83,4.18,2.64
2.65,2.65,1047.72,4.14,3.32
3.18,3.34,11.55,5.02,3.24
3.71,2.98,11.91,5.25,2.79
2.58,2.6,10.53,1008.51,2.41
3.22,2.52,12.29,1004.2,2.91
2.83,2.28,11.68,5.77,2.42
3.37,2.21,15.32,4.03,2.56
3.43,2.24,15.95,4.0,2.3
2.6,2.16,17.36,5.32,2.28
2.62,2.38,12.61,4.09,2.35
2.86,2.85,11.0,4.02,2.63
2.91,3001.23,1011.23,4.31,2.79
2.5,2.58,1040.11,1033.26,2.53
2.58,2.89,10.58,4.05,2.59
2.58,2.19,10.61,4.84,2.69
2.97,2.64,10.92,4.56,1003.07
2.51,2.47,11.21,4.7,2.57
2.58,2.33,10.56,4.6,3.28
1003.26,2.38,1013.06,4.07,2.42
2.67,2.64,15.04,5.42,2.61
3.3,2.83,10.49,4.28,2.68
3.34,2.99,10.79,4.2,2.5
2.52,2.44,10.57,4.21,2.37
