Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
267,7.86,3963.0,,14.48,6736.0,,4.47,6603.0
268,8.78,5225.0,,17.38,6736.0,,4.25,6603.0
269,6.02,3963.0,,15.22,6736.0,,5.18,6602.0
270,8.13,3963.0,,17.32,6735.0,,6.86,6603.0
271,6.6,3963.0,,1019.34,6736.0,,4.38,6602.0
272,6.33,3963.0,,19.29,6735.0,,4.35,6603.0
273,6.01,3963.0,,26.23,28824.0,,5.13,6603.0
274,6.26,3963.0,,22.89,6735.0,,4.78,6603.0
275,5.96,3963.0,,20.3,6736.0,,3.99,6603.0
276,6.12,3963.0,,14.42,12210.0,,4.27,6602.0
277,6.11,3963.0,,14.37,6735.0,,4.45,6602.0
278,7.66,3963.0,,14.33,6736.0,,4.02,6602.0
279,7.97,3963.0,,16.55,6735.0,,4.47,6602.0
280,8.51,3963.0,,14.35,6736.0,,4.45,6603.0
281,6.92,3963.0,,14.27,6736.0,,4.58,6603.0
282,6.32,3963.0,,15.47,6736.0,,4.22,6601.0
283,1006.12,3963.0,,22.18,6736.0,,4.04,6601.0
284,6.11,6487.0,,15.29,6736.0,,4.02,6603.0
285,7.05,3963.0,,1052.87,6735.0,,4.78,6602.0
286,5.84,3963.0,,14.98,6735.0,,5.78,6602.0
287,5.89,3963.0,,17.6,6735.0,,3.92,6602.0
288,7.54,3963.0,,15.62,6735.0,,3.88,11067.0
289,6.37,3963.0,,14.24,6735.0,,4.16,6603.0
290,8.86,3963.0,,18.61,6736.0,,5.06,6602.0
291,7.74,3963.0,,14.81,6735.0,,4.56,6603.0
292,6.2,3963.0,,14.65,12209.0,,4.11,6603.0
293,5.99,3963.0,,14.68,6735.0,,3.99,21459.0
294,7.46,3963.0,,14.22,6736.0,,4.73,6602.0
295,7.27,3963.0,,14.98,6736.0,,4.36,6603.0
296,6.34,3963.0,,14.67,6735.0,,6.0,6603.0
297,6.08,3963.0,,22.58,6736.0,,1031.51,6602.0
298,6.36,6664.0,,14.59,6735.0,,4.36,6602.0
299,3004.79,3963.0,,21.02,6736.0,,4.95,16204.0
300,5.98,3963.0,,15.01,6736.0,,4.81,6602.0
301,6.71,5225.0,,14.55,6735.0,,4.74,6601.0
302,6.84,3963.0,,14.69,6736.0,,1030.98,6601.0
303,9.39,3963.0,,15.12,17466.0,,4.23,6603.0
304,6.4,3963.0,,21.19,6736.0,,4.28,6603.0
305,5.81,3963.0,,14.54,6736.0,,3.9,6603.0
306,8.7,3963.0,,14.67,6736.0,,4.18,6603.0
307,5.84,5225.0,,24.47,6736.0,,3.98,6603.0
308,6.52,3963.0,,22.84,6736.0,,5.79,6603.0
309,6.72,3963.0,,17.07,6735.0,,1012.38,6603.0
310,6.01,7926.0,,14.2,6736.0,,3.93,6603.0
311,6.05,3963.0,,14.32,6735.0,,3.92,6602.0
312,8.91,3963.0,,14.28,6735.0,,3.89,6602.0
313,6.26,3963.0,,20.85,6734.0,,4.0,6602.0
314,8.0,3963.0,,15.33,6736.0,,4.03,6603.0
315,6.07,3963.0,,14.92,6736.0,,4.1,6602.0
316,6.63,5225.0,,14.54,6735.0,,4.27,6603.0
317,1005.96,3963.0,,1015.06,6734.0,,4.91,6603.0
318,6.2,3963.0,,21.28,6734.0,,4.57,6603.0
319,6.25,3963.0,,14.44,6736.0,,4.01,6602.0
320,6.4,3963.0,,15.16,6736.0,,4.14,6602.0
321,5.91,3963.0,,14.78,6735.0,,4.22,6603.0
322,6.26,3963.0,,14.97,6735.0,,4.3,6603.0
323,1005.71,3963.0,,14.7,6735.0,,4.22,6603.0
324,6.5,3963.0,,14.54,6735.0,,4.28,6602.0
325,7.85,6664.0,,22.59,6736.0,,4.14,6603.0
326,6.31,3963.0,,17.6,6734.0,,4.09,6603.0
327,1006.12,3963.0,,14.98,6735.0,,3.84,6602.0
328,6.44,3963.0,,14.62,6736.0,,3.93,6602.0
329,8.05,3963.0,,18.31,6736.0,,3.83,11943.0
330,6.97,3963.0,,14.51,6736.0,,3.95,6602.0
331,7.77,3963.0,,21.46,6736.0,,4.39,6602.0
332,6.69,3963.0,,13.86,6736.0,,4.31,6603.0
333,1006.32,6664.0,,20.57,6736.0,,4.15,6602.0
334,7.61,3963.0,,14.45,6736.0,,4.17,6602.0
335,8.83,3963.0,,14.07,17466.0,,3.87,6602.0
336,8.62,3963.0,,14.95,12210.0,,4.33,16205.0
337,6.5,3963.0,,14.18,6735.0,,4.0,6603.0
338,7.6,3963.0,,23.75,17467.0,,4.77,6603.0
339,6.03,3963.0,,14.35,6735.0,,4.17,6603.0
340,8.35,3963.0,,14.86,6735.0,,4.13,6603.0
341,7.11,3963.0,,15.03,6735.0,,3.95,6603.0
342,6.88,3963.0,,14.8,6736.0,,3.91,6602.0
343,11.82,3963.0,,14.65,6736.0,,4.11,6602.0
344,9.15,3963.0,,21.86,6735.0,,4.25,6603.0
345,7.37,3963.0,,21.15,6735.0,,4.15,6602.0
346,5.93,3963.0,,22.32,6734.0,,4.04,6602.0
347,5.99,3963.0,,14.67,6736.0,,1010.44,6603.0
348,6.96,3963.0,,22.77,6735.0,,3.95,6601.0
349,7.15,3963.0,,1017.2,6735.0,,6.25,6603.0
350,6.65,3963.0,,17.07,6736.0,,4.88,6602.0
351,6.44,6664.0,,14.09,11067.0,,4.14,6603.0
352,7.3,3963.0,,14.54,6736.0,,4.04,6602.0
353,6.97,3963.0,,1025.1,6735.0,,3.99,6601.0
354,6.58,3963.0,,15.65,6736.0,,3.92,6603.0
355,6.6,3963.0,,19.51,6736.0,,3.89,6603.0
356,7.47,3963.0,,14.6,21336.0,,3.87,6603.0
357,6.47,3963.0,,15.0,6736.0,,6.86,17466.0
358,8.58,3963.0,,20.4,6735.0,,4.28,6603.0
359,6.24,5225.0,,23.5,6735.0,,4.99,6603.0
360,5.92,3963.0,,22.3,6735.0,,4.2,6603.0
361,6.29,3963.0,,15.04,17467.0,,4.12,6602.0
362,6.38,3963.0,,15.31,6736.0,,4.25,6601.0
363,6.46,3963.0,,14.69,6736.0,,4.92,6601.0
364,6.58,3963.0,,14.11,6736.0,,4.91,6603.0
365,6.08,3963.0,,15.73,6736.0,,4.99,6602.0
366,6.66,6664.0,,1042.55,6736.0,,4.09,6603.0
367,6.55,3963.0,,14.26,6735.0,,4.17,6603.0
368,6.08,3963.0,,14.11,6736.0,,1008.44,6602.0
369,6.47,3963.0,,18.69,6735.0,,4.1,6603.0
370,7.12,3963.0,,14.51,6736.0,,3.92,6602.0
371,7.97,3963.0,,1026.65,6735.0,,4.44,6602.0
372,7.73,5225.0,,16.49,6736.0,,4.17,6603.0
373,6.22,3963.0,,14.44,6736.0,,6.83,6602.0
374,6.66,5225.0,,18.43,6736.0,,4.3,6602.0
375,6.05,3963.0,,15.98,6736.0,,5.05,6603.0
376,6.0,3963.0,,1016.49,12208.0,,4.11,6602.0
377,6.55,3963.0,,21.35,6736.0,,4.12,6603.0
378,6.81,3963.0,,14.87,17680.0,,4.24,6602.0
379,1005.87,3963.0,,14.16,6735.0,,4.81,6603.0
380,8.63,3963.0,,23.13,6735.0,,3.94,6603.0
381,6.17,3963.0,,25.83,6736.0,,4.22,6602.0
382,8.34,6664.0,,15.19,6735.0,,4.05,6602.0
383,6.22,3963.0,,13.9,6736.0,,4.0,6603.0
384,6.56,3963.0,,22.0,6736.0,,3.9,6603.0
385,6.21,3963.0,,14.57,6736.0,,3.78,6603.0
386,6.29,3963.0,,18.42,17465.0,,3.97,6602.0
387,6.22,3963.0,,14.23,6735.0,,4.21,6602.0
388,5.96,3963.0,,14.27,6736.0,,4.19,6603.0
389,6.08,6664.0,,19.41,6735.0,,4.09,6603.0
390,6.21,3963.0,,22.6,6736.0,,4.11,6602.0
391,7.77,3963.0,,14.9,6736.0,,4.24,6602.0
392,5.85,3963.0,,18.23,6735.0,,4.98,6602.0
393,1005.62,3963.0,,24.4,6735.0,,4.53,6602.0
394,6.61,3963.0,,14.42,6736.0,,3.87,6603.0
395,1005.4,3963.0,,20.68,6735.0,,4.12,11942.0
396,6.51,3963.0,,14.56,6735.0,,3.89,6601.0
397,9.38,3963.0,,14.75,6736.0,,4.13,6603.0
398,6.22,3963.0,,14.91,6736.0,,4.22,6602.0
399,6.13,3963.0,,15.34,6735.0,,6.08,6602.0
400,7.49,3963.0,,14.56,6735.0,,5.68,6603.0
401,8.13,5225.0,,15.22,6736.0,,3.86,6603.0
402,6.65,3963.0,,21.52,6736.0,,4.01,6602.0
403,6.3,3963.0,,22.64,6733.0,,3.96,6603.0
404,6.18,3963.0,,1016.66,6736.0,,4.57,6603.0
405,6.12,5225.0,,15.03,6736.0,,3.98,6603.0
406,5.97,3963.0,,21.3,6735.0,,4.11,6603.0
407,6.44,3963.0,,17.57,6736.0,,4.59,11943.0
408,5.74,3963.0,,14.56,6735.0,,4.12,6603.0
409,5.97,3963.0,,15.08,6736.0,,4.4,6603.0
410,6.06,3963.0,,14.81,6736.0,,3.89,6602.0
411,6.13,3963.0,,13.89,12209.0,,3.91,6603.0
412,7.0,3963.0,,17.34,6736.0,,6.65,6603.0
413,6.08,3963.0,,14.68,6735.0,,4.65,6602.0
414,9.36,3963.0,,14.57,6735.0,,4.0,6603.0
415,6.31,3963.0,,14.38,6736.0,,4.03,6603.0
416,6.23,3963.0,,21.74,6736.0,,3.92,11943.0
417,7.71,6664.0,,20.85,11067.0,,3.96,6602.0
418,5.81,3963.0,,15.45,6736.0,,4.06,6602.0
419,5.69,3963.0,,15.95,6736.0,,4.2,6602.0
420,6.36,3963.0,,14.95,6734.0,,4.02,6602.0
421,8.95,3963.0,,17.07,6736.0,,3.94,6602.0
422,6.0,3963.0,,14.21,6734.0,,3.85,6603.0
423,5.8,3963.0,,18.0,6735.0,,3.97,6603.0
424,1005.74,3963.0,,14.7,6735.0,,4.09,6603.0
425,6.22,3963.0,,14.11,6735.0,,3.92,6603.0
426,7.79,3963.0,,21.0,6735.0,,3.93,6603.0
427,6.78,3963.0,,15.3,6735.0,,4.38,6603.0
428,1005.84,3963.0,,15.07,6736.0,,6.56,6602.0
429,5.84,3963.0,,15.14,6736.0,,5.2,6603.0
430,6.4,3963.0,,15.44,6735.0,,3.97,6602.0
431,6.36,3963.0,,14.32,6735.0,,4.04,6603.0
432,6.02,3963.0,,24.19,6735.0,,3.92,6602.0
433,6.22,3963.0,,17.08,6735.0,,4.21,6603.0
434,6.09,3963.0,,14.57,17467.0,,3.95,6602.0
