P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
2.39,2.28,15.01,4.2,2.51
1002.36,2.8,10.75,4.21,3.21
2.47,2.29,10.96,4.61,2.7
2.38,2.82,10.71,4.38,3.22
2.53,2.83,10.37,4.31,2.45
2.22,2.55,12.43,4.29,2.48
2.37,2.88,10.93,4.81,2.91
2.83,2.44,11.21,4.12,2.99
2.4,2.96,11.04,4.62,3.09
2.3,2.79,11.44,3.97,2.81
2.24,3.09,15.59,4.75,2.63
2.58,2.24,12.03,5.65,3.1
2.47,2.74,11.8,4.46,2.44
1001.94,2.2,10.84,5.22,3.11
2.4,2.3,10.54,5.06,3.03
2.37,2.49,11.09,4.93,3.2
2.22,2.22,16.19,4.96,3.21
2.22,2.2,11.61,4.18,2.52
2.2,2.5,11.85,4.24,2.44
2.23,2.32,11.54,4.16,2.47
2.37,3.25,1086.23,4.28,2.74
2.38,3.49,16.43,4.27,2.44
2.17,2.25,10.72,4.37,3.58
2.2,2.29,10.69,4.4,2.48
2.18,1001.92,10.6,4.64,2.81
2.44,2.53,10.67,4.65,2.62
