P-256,x25519,p256_mlkem512,x25519_mlkem512,mlkem512
12.91,12.49,23.96,14.51,12.59
13.44,12.12,24.64,14.69,12.69
12.77,12.28,24.81,16.43,12.61
12.75,12.42,21.38,14.45,12.7
12.71,12.4,24.25,14.53,12.7
12.9,12.41,20.61,14.32,12.46
12.83,12.17,20.73,14.39,12.6
12.67,12.26,25.9,14.52,13.12
12.73,12.6,20.67,14.83,12.71
12.62,12.9,22.69,14.41,12.81
12.75,12.42,21.19,14.46,12.81
12.82,12.51,24.79,14.53,13.23
12.7,12.62,20.99,14.3,12.63
12.84,12.52,20.87,14.94,12.74
13.21,12.74,20.61,14.42,12.59
