P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.12,4.74,14.62,6.93,3.9
9.29,4.61,14.86,6.87,4.06
6.21,4.67,14.09,8.57,3.81
7.68,4.58,14.46,7.01,4.04
6.38,4.77,14.02,7.14,3.96
6.34,5.89,17.48,10.72,3.65
6.24,4.71,14.47,7.16,3.54
6.28,4.62,14.29,7.11,3.57
6.44,4.56,14.92,7.11,3.99
6.24,4.72,14.2,6.96,3.94
8.56,4.68,14.38,7.24,3.76
6.09,4.6,14.91,7.14,4.42
7.98,4.77,14.86,7.09,4.47
6.12,4.7,14.78,7.13,3.67
6.35,4.69,13.88,6.91,4.04
10.47,4.65,14.48,7.32,3.81
9.33,6.13,14.13,7.1,3.81
7.88,5.81,14.53,7.05,3.87
6.72,4.59,14.35,6.96,3.71
8.88,4.59,14.05,6.86,3.62
6.23,4.63,14.02,7.19,4.02
6.06,5.11,14.25,7.26,3.78
6.28,4.73,14.23,6.84,3.8
