Handshake_ID,P-384_Time_ms,P-384_Bytes_Total,2,x448_Time_ms,x448_Bytes_Total,5,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,8,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,11,mlkem768_Time_ms,mlkem768_Bytes_Total
128,6.24,6487.0,,5.27,3963.0,,14.66,16550.0,,8.83,6403.0,,1004.1,5949.0
129,5.99,7926.0,,4.68,3963.0,,14.47,6403.0,,7.53,6403.0,,1003.67,14381.0
130,1006.06,3963.0,,1005.42,3963.0,,14.54,22497.0,,8.87,32863.0,,6.91,5950.0
131,7.23,3963.0,,4.82,7926.0,,14.67,6403.0,,8.02,11409.0,,1013.52,5950.0
132,6.86,3963.0,,5.1,5225.0,,15.5,6403.0,,7.67,21826.0,,3.93,15328.0
133,6.68,3963.0,,5.19,3963.0,,16.93,6403.0,,8.95,6403.0,,3.87,10638.0
134,1007.38,3963.0,,4.61,3963.0,,15.0,11544.0,,7.91,6403.0,,3.87,12177.0
135,7.02,3963.0,,4.63,3963.0,,14.83,6403.0,,8.07,17357.0,,4.01,9695.0
136,6.21,3963.0,,4.7,3963.0,,1039.18,73392.0,,6.96,6403.0,,4.14,5949.0
137,6.84,7749.0,,6.24,6487.0,,14.7,6403.0,,10.14,21234.0,,1003.8,8432.0
138,6.06,6664.0,,1004.18,3963.0,,14.54,34218.0,,10.35,6403.0,,3.84,5950.0
139,8.8,3963.0,,1003.96,3963.0,,14.61,6403.0,,7.24,6403.0,,4.05,8433.0
140,6.24,6664.0,,4.81,3963.0,,14.42,6403.0,,7.68,11544.0,,4.49,5950.0
141,6.1,3963.0,,4.34,3963.0,,14.55,17357.0,,7.2,6403.0,,4.35,5950.0
142,9.05,3963.0,,4.55,3963.0,,15.09,11544.0,,1021.96,6403.0,,4.37,5950.0
143,1006.19,3963.0,,4.38,3963.0,,14.37,11544.0,,1011.77,6403.0,,4.25,5949.0
144,6.52,10627.0,,1004.32,5225.0,,14.76,6403.0,,7.91,6403.0,,3.93,5950.0
145,8.72,10450.0,,1003.72,3963.0,,1019.54,6403.0,,9.35,16094.0,,4.1,20015.0
146,8.65,3963.0,,4.85,3963.0,,14.53,6403.0,,10.23,11409.0,,1003.2,15325.0
147,1006.64,11535.0,,4.53,3963.0,,14.43,6403.0,,9.08,11409.0,,4.08,8433.0
148,6.1,3963.0,,4.59,3963.0,,1031.01,11409.0,,7.53,6403.0,,3.81,5951.0
149,7.93,3963.0,,4.62,3963.0,,15.57,6403.0,,7.36,6403.0,,4.46,9693.0
150,6.13,3963.0,,4.59,3963.0,,18.5,6403.0,,6.82,6403.0,,4.14,10638.0
151,5.9,3963.0,,5.35,3963.0,,16.86,6403.0,,7.26,11544.0,,3.88,5951.0
152,3004.68,3963.0,,4.35,3963.0,,16.2,6403.0,,6.9,6403.0,,3.98,5950.0
153,6.21,3963.0,,4.86,3963.0,,15.02,11544.0,,8.31,29975.0,,3.95,10638.0
154,1006.92,3963.0,,1004.29,3963.0,,15.04,21227.0,,1033.66,6403.0,,3.92,8431.0
155,5.95,7926.0,,1004.3,3963.0,,18.05,6403.0,,7.25,6403.0,,1004.07,5950.0
156,6.04,3963.0,,4.56,3963.0,,19.19,19837.0,,6.97,6403.0,,3.88,5949.0
157,6.01,3963.0,,4.68,5225.0,,15.14,22497.0,,7.77,35118.0,,3.69,5951.0
158,6.0,6664.0,,5.77,3963.0,,15.26,11544.0,,7.12,6403.0,,3.65,8433.0
159,6.18,6487.0,,1003.9,5225.0,,1038.96,6403.0,,1038.26,11544.0,,3.66,10639.0
160,6.07,7926.0,,4.32,3963.0,,20.79,6403.0,,7.5,6403.0,,4.03,9695.0
161,7.21,3963.0,,1004.19,7926.0,,1016.63,6403.0,,8.17,16093.0,,4.45,5950.0
162,7001.43,3963.0,,4.71,3963.0,,15.15,25022.0,,1168.24,6403.0,,3.92,12985.0
163,6.33,3963.0,,5.72,6664.0,,17.36,21228.0,,1194.5,6403.0,,3.77,5950.0
164,6.12,3963.0,,4.46,6487.0,,14.77,6403.0,,8.38,6403.0,,3002.21,5950.0
165,6.02,3963.0,,5.5,3963.0,,14.51,11544.0,,7.04,6403.0,,1003.46,5949.0
166,5.84,7926.0,,3003.81,5225.0,,18.82,6403.0,,7.1,6403.0,,4.44,14382.0
167,6.93,9188.0,,6.64,3963.0,,15.75,6403.0,,7.05,6403.0,,1004.12,5949.0
168,6.72,3963.0,,4.79,9188.0,,17.33,6403.0,,8.08,6403.0,,3.9,5950.0
169,5.99,3963.0,,4.46,3963.0,,1042.76,6403.0,,7.06,6403.0,,1003.63,5950.0
170,6.05,5225.0,,4.71,5225.0,,15.93,6403.0,,1010.6,17355.0,,3.75,5950.0
171,1006.01,3963.0,,4.39,3963.0,,18.16,6403.0,,6.97,6403.0,,3.81,5949.0
