P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.17,5.36,14.36,7.0,3.87
6.25,6.71,22.03,6.97,1004.3
6.68,4.64,15.04,6.97,4.66
6.27,4.75,22.33,1009.4,3.71
6.8,1004.22,15.61,7.07,4.41
6.54,4.46,14.97,1006.85,1003.8
5.97,1004.17,1022.84,7.81,1003.19
6.05,1004.19,14.8,6.68,4.45
6.24,1004.3,14.58,6.85,4.01
6.54,4.59,14.11,6.95,1003.81
8.39,4.86,1016.12,8.38,3.85
6.04,4.6,14.35,7.07,3.97
6.4,4.49,15.06,1029.3,4.38
6.46,1003.81,1028.55,6.94,4.01
5.98,6.2,1038.29,1011.97,3.98
6.02,4.42,14.1,8.53,3.79
6.12,4.54,14.05,7.99,5.96
5.97,1004.38,14.22,8.56,4.17
1007.18,5.5,14.52,7.88,4.17
5.92,4.64,17.76,8.51,5.75
6.36,4.54,15.85,7.27,3.78
6.28,4.38,14.71,6.98,4.27
6.53,4.38,18.72,7.06,4.12
6.45,5.7,14.17,8.15,4.05
6.23,5.13,1016.16,7.47,4.81
6.01,4.52,14.34,7.72,1003.95
6.49,4.75,1034.91,10.2,4.11
6.33,4.6,18.12,7.32,4.36
1006.68,4.68,22.72,7.82,3.95
8.17,1006.8,14.52,7.11,3.92
6.62,4.96,1031.15,9.69,3.78
3005.86,5.01,17.45,7.3,3.84
1006.46,4.5,14.93,7.64,3.92
8.05,3003.26,21.4,8.25,3.71
6.43,4.57,14.47,7.29,4.06
1006.84,6.29,1030.33,7.44,3.7
6.7,4.96,1037.89,9.0,1005.82
5.93,4.27,14.07,7.33,3.73
3005.38,4.25,19.23,7.62,1011.01
8.68,4.54,14.97,1009.55,1003.33
6.33,5.45,1040.72,1011.2,4.33
6.4,3002.6,1019.83,1009.39,4.11
6.3,6.77,1042.17,7.67,1004.04
6.42,4.4,14.46,7.21,4.08
6.63,4.42,1047.79,1016.94,1003.7
7.72,4.54,15.05,7.18,3.7
7000.99,4.47,1021.23,1011.32,3.77
8.66,4.78,16.03,1010.22,4.16
5.99,4.49,1040.12,6.87,3.96
5.84,6.34,18.17,6.64,3.73
5.91,4.54,14.85,8.09,3.76
3004.53,4.47,14.79,6.81,4.46
1007.54,1004.31,14.76,1006.16,4.35
6.25,4.89,14.94,6.77,1003.33
1006.03,6.58,15.03,6.83,4.14
6.28,6.76,15.72,6.92,3.92
6.04,4.58,19.68,8.56,4.36
1005.81,1004.48,1032.87,6.91,1003.8
6.03,4.41,21.88,6.79,3.82
5.93,4.66,21.95,7.34,1003.83
6.12,4.34,23.35,7.63,3.98
7001.58,6.57,17.56,7.07,3.79
6.01,4.5,1018.81,7.04,1003.95
7001.25,5.33,18.19,6.65,4.01
1006.57,6.22,19.39,7.06,6.46
6.04,4.5,16.23,1015.17,3.7
6.12,4.5,16.01,7.26,3.96
6.15,4.47,18.78,7.35,4.44
6.14,4.9,1040.33,7.83,3.76
6.0,4.67,1017.0,7.07,1004.26
1005.96,6.85,14.73,7.72,4.04
6.22,4.51,1015.72,7.33,5.81
5.93,4.66,14.56,9.81,3.86
6.21,4.63,14.92,7.49,3.78
5.91,1003.96,14.25,7.94,3.75
5.98,4.75,14.95,7.04,5.01
6.0,4.47,16.55,6.98,4.29
3005.0,1003.94,14.22,7.19,4.62
1005.65,4.71,1016.61,7.4,4.5
5.98,3002.98,14.78,1021.9,3.97
6.0,4.52,20.31,8.57,4.07
5.91,4.77,1017.59,1010.93,1003.09
3004.51,4.71,14.5,1011.93,4.31
6.51,5.18,16.72,9.1,3.82
6.06,4.4,14.69,7.3,3.8
6.15,4.53,14.28,1028.25,3.87
6.06,4.52,14.96,8.56,3.82
6.15,4.57,17.25,7.17,4.03
6.12,4.86,14.27,1010.58,4.03
6.0,4.87,14.82,9.94,4.75
1005.57,4.49,15.06,7.75,4.29
1005.59,4.37,20.46,7.15,3.82
6.12,1004.2,1043.36,6.93,1003.91
6.14,1004.22,1029.77,6.81,3.88
6.21,4.5,22.47,7.3,1005.31
3004.88,1004.39,1014.82,7.18,4.04
6.14,5.68,14.75,7.62,3.78
1005.98,4.62,19.18,7.33,4.02
6.03,4.41,14.84,7.31,3.84
6.31,4.39,14.52,1016.69,3.8
6.43,4.42,14.34,7.3,3.82
5.96,4.46,21.97,7.34,4.03
8.31,4.55,1039.91,7.08,3.73
6.31,4.28,14.71,7.88,3.66
1006.49,4.31,1016.17,10.15,3.61
7.85,4.23,15.59,7.2,3.63
5.95,4.37,14.47,8.89,3.97
1006.09,4.48,14.9,7.13,3.68
6.2,5.07,14.72,7.48,3.95
6.21,4.4,14.83,1033.99,4.06
5.96,4.33,1015.92,1032.25,3.96
6.21,5.03,15.71,7.19,3.76
9.22,6.54,16.7,6.93,3.72
3005.15,3003.55,1040.27,7.74,3.79
6.4,4.55,15.65,6.86,1003.73
1005.99,4.36,14.5,7.68,1004.06
6.01,4.58,1031.42,7.06,3.7
7.13,6999.2,22.43,7.31,3.64
6.92,4.41,1109.48,1255.14,1004.01
6.23,4.47,14.43,1033.19,3.77
6.58,4.48,17.03,7.07,3.7
6.17,4.28,17.16,7.24,3.91
6.06,4.28,1018.68,7.3,3.69
6.29,5.19,14.62,7.12,3.78
3004.29,4.49,14.77,7.29,4.39
6.27,4.47,14.7,7.01,4.05
6.08,4.55,15.85,1017.45,3.96
6.32,4.37,14.84,6.92,3.71
6.6,4.32,1097.81,7.03,3.78
5.96,1005.03,17.86,7.1,1004.1
6.08,4.37,1039.84,7.36,4.22
6.1,4.36,18.92,1033.84,4.61
3005.19,4.6,1018.5,7.23,4.11
8.12,1004.29,14.85,7.08,1018.39
6.17,4.51,14.81,7.02,4.62
7.99,4.5,15.42,1019.21,4.16
7.53,4.84,16.96,7.41,3.99
9.18,4.37,14.69,7.27,4.29
6.41,4.39,15.55,7.02,4.24
8.14,4.47,14.81,7.52,3.87
8.0,4.54,19.97,7.07,4.13
6.78,4.67,1040.68,7.39,4.05
1006.9,5.8,14.77,7.03,3.86
6.16,4.43,15.14,7.15,3.98
6.38,4.27,14.53,7.09,3.93
7.76,4.91,17.26,7.27,4.2
6.03,6.13,14.76,7.04,4.75
6.16,4.65,15.33,1034.45,3.97
6.07,3002.69,22.06,9.62,4.9
6.17,4.4,1015.72,8.35,4.09
6.09,1004.21,15.15,7.39,3.91
6.55,3005.16,14.76,7.3,4.45
6.41,1004.31,15.75,6.94,1003.91
6.63,1004.36,14.62,7.32,4.39
6.69,3003.02,15.36,7.18,4.72
6.36,5.37,14.58,7.07,1004.27
3003.75,1004.37,23.44,7.3,3.98
6.35,4.69,22.53,7.46,4.0
6.21,1004.22,1016.69,1011.93,3.94
5.97,4.3,15.28,7.38,4.07
5.78,1004.18,14.7,7.74,1003.92
1006.05,4.55,15.92,1035.83,4.02
6.08,4.63,18.83,7.33,1003.28
5.93,4.36,1029.24,8.26,4.65
6.06,1004.21,15.13,7.84,3.86
6.12,4.56,1115.09,1015.76,4.29
3004.56,4.31,15.38,7.95,4.34
1007.27,4.35,15.39,1088.17,6.02
6.24,6.49,1016.17,1008.64,3.67
9.18,4.41,17.35,7.12,3.96
6.06,4.74,15.19,1033.43,3.75
6.24,4.5,15.02,8.18,3.58
6.05,5.66,1044.21,9.3,3.68
1006.01,4.35,1040.4,1021.42,4.11
6.09,4.54,14.53,8.51,3.95
6.0,4.76,1016.61,6.78,1004.3
5.99,4.37,14.0,6.99,3.79
6.29,4.64,17.09,6.99,3.9
3004.99,4.71,14.18,6.99,4.31
6.33,4.47,14.56,7.21,4.06
