P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.88,5.84,16.43,7.35,5.66
9.12,1068.59,16.09,9.66,5.72
9.01,6.25,20.04,1033.85,7.73
8.94,5.93,16.07,6.67,6.94
10.17,5.61,1063.95,7.18,5.38
8.98,5.6,17.09,6.51,9.0
9.01,5.58,16.17,8.15,5.61
8.83,5.62,15.87,7.24,5.4
8.81,5.47,16.35,7.05,5.74
8.73,5.77,15.46,6.77,5.86
8.76,5.34,15.79,8.75,214.98
8.82,6.07,17.05,7.65,5.42
8.99,5.39,4581.17,8.12,4.95
8.75,1032.41,16.5,7.89,5.12
9.69,5.7,16.09,8.95,5.45
8.86,6.12,16.07,8.54,5.92
9.01,4608.7,16.12,219.12,5.16
8.96,5.62,15.93,8.9,5.21
9.06,5.92,16.13,7.24,5.07
8.7,5.82,16.01,10.19,4.96
8.75,210.02,16.33,11.73,4.76
8.65,7.19,16.24,6.81,1035.41
9.01,5.5,1032.17,7.85,8.46
8.79,5.59,16.39,8.77,5.26
9.36,5.46,15.57,9.14,4.98
210.57,6.97,15.53,7.06,5.11
8.9,210.99,15.89,1059.29,5.18
9.07,5.65,18.86,6.66,1060.05
8.73,5.68,17.55,6.5,5.07
8.87,5.94,17.5,6.42,4626.27
8.95,1029.37,17.89,6.5,5.96
210.75,6.01,17.68,1010.26,5.18
9.13,5.5,23.58,9.54,5.82
8.93,5.85,16.8,6.48,5.45
9.09,5.63,20.57,7.09,6.63
213.42,5.62,17.1,6.5,5.21
8.98,7.22,18.87,1068.75,1241.81
8.8,6.24,22.23,6.88,4.93
9.01,6.87,17.51,11.63,5.12
9.72,5.57,16.58,7.11,8.24
8.82,5.58,21.34,8.03,4.74
9.08,5.38,17.44,6.65,6.08
9.02,5.5,17.05,7.46,4.9
9.05,1008.36,20.59,6.83,4.91
8.64,5.45,21.58,9.72,4.9
8.79,212.36,16.98,6.62,5.03
9.76,1034.03,18.95,7.07,4.75
9.23,5.35,16.62,1015.48,5.04
8.67,5.43,15.92,6.55,5.14
8.73,5.47,15.93,7.51,1068.42
8.69,5.34,16.06,7.7,5.16
8.96,5.42,15.74,12.0,4.78
216.44,5.39,1070.76,7.15,213.1
8.81,207.23,15.56,6.79,5.16
211.4,6.42,15.6,10.33,4.83
9.02,5.64,15.41,6.89,5.24
9.43,5.58,16.91,9.29,1033.87
9.05,5.4,16.23,6.66,5.36
8.99,5.73,16.15,6.75,1058.21
8.96,5.45,16.06,6.71,4.97
9.64,213.93,16.07,6.59,5.07
9.81,5.76,16.44,6.66,5.14
8.87,5.48,15.98,7.15,4.72
8.62,5.43,16.12,1464.95,4.82
8.85,5.53,16.02,6.41,4.84
8.53,1025.58,19.56,214.2,4.95
9.46,5.76,15.46,6.65,8.73
8.76,1063.68,15.55,1459.12,4.88
9.06,5.66,228.54,6.78,4.98
9.21,5.64,15.57,6.4,5.55
10.38,5.46,1257.26,1014.55,4.75
8.85,5.53,1076.37,6.52,7.14
8.67,5.41,16.87,7.91,4.99
8.87,5.48,16.45,6.42,5.46
211.46,1047.28,1077.01,6.34,8.68
8.85,5.76,16.39,6.59,5.09
419.91,5.41,20.05,6.56,6.17
8.68,5.49,1020.77,7.43,5.18
8.91,5.46,16.86,6.52,5.01
8.94,6.05,1049.34,6.77,4.86
1041.84,214.42,1077.44,6.66,4.6
418.55,6.61,15.93,6.71,5.03
