P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
9.17,5.73,1242.13,6.42,211.45
10.41,212.16,1070.06,6.24,8.0
1041.74,211.51,1077.32,6.11,1029.63
8.58,1063.72,1275.28,6.26,4.88
8.8,5.56,1070.93,6.49,1062.91
3796.32,5.28,1274.96,6.4,211.53
1009.65,5.3,20.95,6.21,5.19
9.11,1667.76,15.65,6.68,4.71
9.28,7.47,4560.81,6.29,1017.61
9.81,5.4,16.98,1250.27,4.72
8.98,1251.29,1218.48,6.45,8.04
9.14,1063.53,16.12,1048.48,1460.57
8.95,5.97,1239.57,6.32,8.13
8.93,1060.22,1070.45,6.49,4.69
8.72,6.27,16.37,10.36,1016.47
8.8,5.61,1049.63,5427.85,6.02
8.87,6.1,16.15,6.37,5.87
1073.76,6.02,19.47,214.07,5.73
10.13,214.56,16.02,6.55,4.49
211.06,5.56,1056.35,6.58,1007.39
213.2,5.49,16.12,6.77,4.75
1057.72,212.34,16.73,6.51,4.86
9.1,5.39,1220.88,6.29,1047.38
8.96,212.9,16.15,6.15,4.68
217.41,6.1,16.01,6.14,4.58
9.76,1242.75,16.39,1465.78,4.49
8.75,5.52,17.1,6.41,5.37
9.15,5.2,16.26,6.16,625.5
1272.9,5.38,16.12,6.29,1023.19
9.28,5.53,16.68,1064.15,1013.46
217.52,1064.87,16.53,1013.38,8.55
8.98,211.4,17.72,6.41,4.73
8.86,5.41,1075.32,6.28,1045.5
8.83,5.56,16.24,6.33,4.71
1013.96,213.77,16.28,6.18,4.63
8.87,5.39,16.59,6.27,4.52
11.81,5.33,1059.48,6.25,8.84
8.74,5.29,17.64,6.31,4.78
1015.41,5.39,228.14,1028.45,4.59
9.24,5.28,20.75,6.4,4.52
212.49,5.53,16.66,426.28,4.5
13.18,208.48,16.33,6.54,624.62
832.49,1054.45,21.29,1056.28,4.86
9.32,1013.17,1486.03,1218.47,4.76
214.98,5.59,18.04,6.4,4.54
213.31,5.5,18.85,10.01,4635.49
8.72,5.85,17.64,6.22,1013.04
8.62,5.56,1077.15,6.27,4.74
8.85,5.56,16.98,6.19,8.05
12.2,5.5,17.69,6.24,4.77
219.98,5.45,17.68,6.32,4.77
9.33,5.47,17.95,6.42,4.98
8.86,5.36,17.59,1266.42,7.92
213.3,1265.96,16.54,1064.05,4.72
1024.69,211.16,20.9,6.3,4.8
9.04,213.7,25.32,6.24,4.61
213.12,1062.92,23.57,218.29,4.66
1024.17,5.56,1046.33,212.97,5.39
1216.6,1265.46,17.45,9.72,4.77
9.1,1881.37,17.15,1020.03,9.18
9.06,5.51,16.55,6.72,5.08
420.44,5.46,16.92,6.68,5.45
214.89,5.37,19.94,1247.93,6.59
1071.44,1040.4,16.02,9.17,8.86
1012.9,5.26,16.58,6.38,5.02
9.21,1476.76,15.72,6.82,1246.77
8.87,213.09,4626.42,6.48,5.05
9.11,5.67,1077.22,1053.13,4.91
8.73,1063.58,1077.0,6.42,212.72
1062.22,5.44,16.04,6.41,1267.59
8.99,5.44,15.98,6.34,5.97
1469.88,1046.16,15.74,6.36,5.38
213.09,7.54,16.36,10.32,5.89
8.87,214.31,16.4,1055.31,5.06
8.74,7.2,225.27,6.67,6.27
8.67,5.42,16.43,6.53,5.95
8.85,4635.56,1064.48,9.86,5.13
8.79,5.32,16.43,1023.83,4.91
8.71,5.33,1047.82,6.46,5.04
8.79,5.23,16.35,7.08,212.78
8.92,214.25,1249.24,6.36,5.18
8.9,5.39,1069.21,7.14,8.73
211.08,5.38,16.18,1009.11,5.64
9.02,1035.1,2072.88,6.7,1018.75
10.0,415.59,1079.36,1058.95,1220.25
1030.03,5.38,15.85,6.71,1879.75
9.88,5.31,1251.86,6.32,1437.09
9.34,5.33,1066.57,6.66,213.43
9.11,5.38,16.12,1026.85,5.83
9.2,1033.83,16.18,6.31,211.58
218.1,6.86,1221.75,6.73,4.98
9.3,1059.82,1272.38,1249.91,1015.27
9.2,5.38,15.86,6.89,5.26
9.62,5.37,16.06,6.42,7.26
215.94,5.41,16.25,1233.8,6.97
8.88,1031.38,15.8,6.87,1011.85
8.74,5.51,19.13,7.35,5.46
9.43,1061.38,16.0,1233.57,4.8
210.97,211.28,1033.7,1063.79,5.15
1032.04,5.34,20.18,6.28,4.95
217.67,7.57,1046.06,219.59,4.73
213.89,7.89,16.02,6.52,4.89
1070.92,7.75,16.37,6.24,4.92
9.75,210.56,16.05,6.34,4.78
12.11,5.45,15.98,10.64,1017.95
421.08,6.3,16.16,6.33,1219.99
1049.11,212.35,20.19,7.15,4.93
8.83,2087.18,1041.94,1047.92,5.29
216.84,1218.7,21.37,6.48,1234.71
13.46,1270.93,16.49,1060.8,4.87
216.25,210.29,1078.31,10.29,1049.16
8.8,5.75,16.56,6.27,1013.59
220.58,211.75,16.27,6.22,8.24
9.21,5.68,19.94,9.3,4.95
12.96,6.06,1257.59,6.16,4.86
12.5,5.74,19.94,6.67,7.83
430.56,6.03,15.83,6.21,1218.2
1018.75,5.99,16.07,6.17,621.18
9.51,1027.37,16.12,6.13,8.86
10.39,1014.01,17.57,6.13,4.61
212.76,6.05,1056.08,6.47,1038.92
1065.86,1058.31,16.08,6.41,5.17
9.61,211.44,16.48,1072.17,4.83
9.78,6.43,16.66,9.85,4.98
1033.84,6.12,19.82,1053.63,4.68
8.8,211.44,1229.06,1012.97,4.61
1058.25,421.57,16.31,5010.42,218.11
217.63,1060.41,1040.26,6.45,621.53
8.98,1013.27,21.16,6.26,4.81
218.07,5.81,1047.12,6.24,4.7
8.88,5.44,17.54,1064.33,7.63
9.17,209.18,16.98,6.37,1058.24
9.17,5.45,20.63,1061.21,4.86
8.94,5.57,19.24,6.52,4.6
8.96,1869.24,636.4,1061.02,4.55
8.91,5.46,1268.27,425.81,4.52
3800.14,5.32,16.69,6.85,4.54
1021.37,5.29,16.88,6.29,1423.13
9.01,5.29,17.19,6.28,4.91
8.78,1024.2,16.54,6.21,4.97
9.34,5.48,19.84,6.24,420.11
10.36,5.48,18.37,6.81,1031.71
8.69,1044.43,224.19,1054.62,219.28
8.75,210.95,19.78,6.57,5.15
9.07,5.49,16.46,6.37,1023.15
